tree	PolySolver_dlc	PolySolver_nad	PolySolver_dup	PolySolver_lost	PolySolver_rf	PolySolver_maxrf	PolySolver_dinl	PolySolver_p-val	PolySolver_time	ML_time	total_polytomy	polysolver_nsol	best_sol_aLRT	is_bestrf	best_rf
243	2	0	0	2	0	27	1.87661	0.304249	0.370985031128	2.48053097725	1	1	-17139.631219	True	0
255	8	1	0	8	10	32	80.7352	7.92613e-08	0.426043987274	2.58264398575	3	1	-15687.739058	True	10
263	6	4	0	24	10	32	0.86402	0.267603	0.386403083801	1.36662387848	3	1	-15067.528858	True	10
346	6	2	0	10	6	30	0.776279	0.273553	0.435179948807	2.71197199821	3	1	-12367.62365	True	6
355	6	1	4	18	12	33	0.645433	0.282109	1.45381808281	2.70160198212	2	1	-12710.717813	True	12
363	4	2	1	10	4	29	1.10454	0.239261	1.58495092392	1.21562409401	3	1	-15935.240389	True	4
371	6	3	0	17	8	31	1.1966	0.259248	0.463689804077	3.09015488625	4	1	-14775.238587	True	8
385	10	2	0	13	10	32	8.81212	0.0280608	0.570201158524	1.48789310455	4	1	-15108.786909	True	10
390	2	0	0	2	0	27	0.848948	0.283203	0.517894029617	2.35001111031	2	1	-16666.51673	True	0
397	10	2	1	16	8	31	8.78261	0.0179609	0.400074005127	2.63305306435	3	1	-15131.142366	True	8
415	9	2	1	15	8	31	0.538373	0.310089	1.6845061779	2.60985398293	2	1	-14526.171954	True	8
450	8	3	1	17	8	31	1.61521	0.196205	2.1887178421	2.75163912773	4	1	-15495.892027	True	8
481	2	2	1	10	4	29	0.307553	0.351572	2.3608520031	3.1104490757	2	1	-13363.175897	True	4
494	4	2	1	11	4	29	0.109422	0.409136	1.59678387642	3.26972389221	2	1	-13662.463249	True	4
500	6	3	0	19	10	32	3.92214	0.0949811	1.40898489952	2.84674096107	3	1	-11966.211278	True	10
514	12	2	1	14	8	31	4.07154	0.0915177	0.582677841187	2.56659507751	3	1	-12976.596293	True	8
518	12	2	1	14	10	32	7.90856	0.119491	0.467911958694	2.38796901703	4	1	-16132.879576	True	10
527	4	2	1	10	4	29	1.83864	0.289877	1.6178920269	3.50468707085	4	1	-16636.740848	True	4
537	7	2	0	14	8	31	5.12374	0.0656987	1.14263701439	3.09306192398	4	1	-15686.44144	True	8
551	9	1	0	9	8	31	96.1128	2.11722e-09	1.11474490166	3.19792795181	4	1	-13605.458552	True	8
559	7	3	0	20	10	32	5.25777	0.0680762	0.42656493187	2.5520169735	2	1	-13466.33485	True	10
563	2	0	0	2	0	27	2.19111	0.200502	1.2908039093	2.83080887794	2	1	-15730.110478	True	0
585	4	3	1	16	6	30	0.151543	0.41657	0.637313842773	3.23930501938	4	1	-15696.726316	True	6
630	7	1	0	7	4	29	3.40046	0.102893	1.45367598534	2.90826916695	4	1	-14970.218089	True	4
645	4	2	1	10	4	29	0.213173	0.37357	1.09452295303	3.06846499443	4	1	-13534.124661	True	4
687	7	2	0	13	8	31	3.79078	0.121214	1.73525691032	2.88366603851	3	1	-14163.802692	True	8
694	8	3	2	19	10	32	2.89932	0.143812	1.17843008041	3.42298197746	3	1	-12498.834436	True	10
715	7	4	1	23	10	32	0.362228	0.339193	3.51806211472	3.32274699211	4	1	-15741.798688	True	10
722	7	3	0	20	10	32	1.22508	0.228561	0.589923143387	2.68336701393	3	1	-14589.024333	True	10
763	2	0	0	2	0	27	2.72513	0.21927	0.528486967087	3.02858901024	2	1	-16651.928328	True	0
800	9	3	1	21	10	32	1.70203	0.18468	0.810533046722	2.40598392487	3	1	-14618.748025	True	10
812	2	0	0	2	0	27	1.10319	0.284343	1.01927304268	2.95427203178	2	1	-14826.230612	True	0
837	2	4	0	23	8	31	0.300485	0.385467	0.582299947739	3.02783703804	3	1	-14595.514874	True	8
856	2	0	0	2	0	27	1.76586	0.25467	0.431467056274	3.12914395332	2	1	-15165.303345	True	0
873	2	3	0	15	6	30	2.10421e-08	0.499962	1.19358301163	2.77844405174	4	1	-12706.095254	True	6
877	4	2	1	11	4	29	1.16223	0.230776	1.07603979111	2.60732793808	3	1	-12807.920426	True	4
884	12	2	1	14	10	32	2.6447	0.128674	1.95324516296	2.85463786125	3	1	-13956.168273	True	10
921	6	3	0	19	10	32	0.467026	0.326982	0.778779029846	2.67564296722	3	1	-15246.249283	True	10
974	4	2	1	10	4	29	0.144681	0.397699	1.20990800858	2.72380590439	2	1	-12518.73838	True	4
36	3	2	0	12	4	27	8.15786e-06	0.492135	0.432094097137	1.91964793205	2	1	-10655.912392	True	4
51	1	3	0	13	6	28	2.16096	0.149789	1.69918894768	2.65775918961	3	1	-13976.096487	True	6
53	3	1	0	6	2	26	7.18416e-05	0.413303	1.76204895973	2.1697371006	3	1	-9958.294512	True	2
57	10	3	1	22	10	30	3.05995	0.130185	1.10686206818	2.69536709785	3	1	-11911.620327	True	10
93	7	3	0	20	10	30	0.893187	0.262515	1.39083886147	2.42036700249	3	1	-12889.157693	True	10
105	4	0	2	2	0	25	6.21188	0.080608	0.760138034821	2.54438209534	2	1	-14382.213725	True	0
108	3	0	2	4	2	26	1.29418	0.215783	0.380818128586	2.55648994446	2	1	-12314.103601	True	2
115	8	1	0	8	4	27	1.44058	0.213984	1.11709690094	2.64897012711	4	1	-13669.97761	True	4
129	4	2	2	9	4	27	-6.79211e-09	0.500012	1.38769006729	1.31678390503	2	1	-13201.031469	True	4
132	11	2	1	13	10	30	2.23825	0.161176	3.92542600632	2.07974100113	5	1	-15092.860576	True	10
195	2	0	1	1	4	27	2.0437	0.223318	0.54426908493	2.2977809906	3	1	-13009.750724	True	4
206	4	0	1	3	0	25	1.72741	0.178621	0.835716962814	2.20891404152	1	1	-16218.10912	True	0
218	8	2	1	12	6	28	2.88665	0.122303	0.42253112793	2.92978811264	3	1	-13174.411387	True	6
219	7	2	0	14	8	29	1.26626	0.225437	2.04072785378	2.50228691101	4	1	-12954.353237	True	8
223	6	3	3	17	6	28	-0.000128652	0.50317	0.734008073807	2.4985461235	2	1	-13407.584401	True	6
246	9	1	1	8	6	28	8.50929	0.0331107	1.23438620567	3.32300901413	3	1	-12912.003607	True	6
256	4	0	1	3	0	25	4.05678	0.17021	0.35463309288	2.53105092049	1	1	-15671.808091	True	0
281	3	2	0	11	4	27	1.68132	0.327782	0.464137077332	2.81210613251	3	1	-14656.380012	True	4
327	1	0	0	1	0	25	3.19519	0.0917019	0.461992025375	2.84192204475	2	1	-15621.723441	True	0
367	2	4	0	22	8	29	0.0941677	0.415323	1.28558802605	2.51941585541	3	1	-12213.68203	True	8
373	7	2	0	13	8	29	3.44557	0.105113	0.876513957977	2.35008502007	3	1	-12427.374008	True	8
377	9	1	3	9	8	29	4.53716	0.0849402	0.587059020996	1.4625749588	3	1	-7887.279515	True	8
388	4	0	2	2	0	25	0.817009	0.265412	1.32821393013	2.45069503784	3	1	-14389.113533	True	0
398	9	1	0	9	6	28	19.0433	0.00235598	0.503401041031	2.37586593628	3	1	-13446.248837	True	6
406	10	2	0	13	10	30	4.49566	0.0747287	0.439869880676	2.83223080635	4	1	-14024.813667	True	10
444	10	3	0	15	8	29	0.00475483	0.495944	1.15973806381	2.34061694145	3	1	-12855.533969	True	8
455	2	1	2	3	6	28	6.32912	0.0640442	1.69334101677	2.78937101364	2	1	-13439.910967	True	6
464	3	0	0	3	0	25	1.11937	0.290304	2.08999013901	2.43159294128	1	1	-15729.584042	True	0
505	8	1	4	4	6	28	0.0758755	0.42443	1.26509404182	1.80880999565	4	1	-9618.170097	True	6
516	2	0	0	2	0	25	1.78171	0.195624	0.719200134277	2.70916199684	2	1	-12777.747656	True	0
544	3	2	1	9	4	27	0.810315	0.429303	0.949671030045	2.38213920593	2	1	-13246.808722	True	4
561	8	3	0	21	10	30	3.2799	0.145764	0.424623966217	2.74987411499	3	1	-14121.682451	True	10
581	4	0	1	3	0	25	0.637174	0.376445	1.08060097694	2.55861496925	3	1	-14753.229584	True	0
603	6	2	1	10	6	28	4.1856	0.0977506	0.613111972809	2.72091698647	3	1	-13420.615902	True	6
631	8	0	3	5	4	27	1.01429	0.245377	0.46941614151	2.69473099709	3	1	-13932.792332	True	4
648	4	0	2	2	4	27	1.62212	0.264114	1.1086909771	2.48012399673	2	1	-13481.706291	True	4
742	8	2	0	14	8	29	2.12732	0.166646	1.40867209435	2.17795300484	3	1	-14332.109455	True	8
744	3	1	1	6	2	26	2.67094	0.125471	0.408535003662	2.50779700279	2	1	-12170.256418	True	2
748	4	2	2	9	4	27	-1.61835e-08	0.500019	0.537719964981	2.26112699509	3	1	-12143.011202	True	4
773	7	2	0	13	8	29	3.04769	0.133248	0.445003032684	2.15935993195	3	1	-11725.36341	True	8
