tree	leaves	TruePhylo_dlc	Raxml_dlc	Raxml_rf	Raxml_maxrf	Treefix_dlc	Treefix_rf	Treefix_maxrf	Treefix_dinl	Treefix_p-val	Treefix_time	TruePhylo_nad	TruePhylo_dup	TruePhylo_lost	Raxml_nad	Raxml_dup	Raxml_lost	Treefix_nad	Treefix_dup	Treefix_lost
850	20	7	10	2	39	8	4	41	5.24661	0.0701796	10.9811089039	0	5	2	0	6	4	0	6	2
876	20	4	30	16	46	7	6	42	5.91487	0.0611277	14.6501810551	0	3	1	4	5	22	0	4	3
881	20	3	3	0	38	3	0	39	-1.30087e-07	0.500116	9.27789521217	0	3	0	0	3	0	0	3	0
887	20	4	9	4	40	4	0	39	2.38511	0.259159	9.42226290703	0	4	0	1	4	3	0	4	0
897	20	4	13	4	40	4	0	39	0.831298	0.31908	10.7218520641	0	4	0	2	4	7	0	4	0
908	20	4	16	8	42	4	2	40	6.16747	0.0816496	12.1290071011	0	3	1	2	4	10	0	3	1
911	20	4	8	2	39	4	0	39	0.379273	0.335517	9.61891579628	0	4	0	1	4	3	0	4	0
928	20	3	22	10	43	4	2	40	6.74061	0.0830133	13.5593428612	0	3	0	4	3	15	0	3	1
942	20	4	4	0	38	4	0	39	-4.34011e-08	0.500043	9.11016607285	0	3	1	0	3	1	0	3	1
949	20	3	16	6	41	3	0	39	0.453339	0.320729	10.6467998028	0	3	0	3	3	10	0	3	0
956	20	4	17	6	41	4	0	39	1.38107	0.224007	10.9473900795	0	4	0	3	4	10	0	4	0
984	20	6	33	14	45	6	0	39	4.8867	0.105765	15.5461521149	0	5	1	4	6	23	0	5	1
987	20	3	16	8	42	3	0	39	1.74862	0.221826	10.9170470238	0	2	1	3	2	11	0	2	1
2	19	2	6	2	37	2	0	37	0.115891	0.477468	8.60291409492	0	2	0	1	2	3	0	2	0
55	19	5	27	10	41	5	0	37	2.4656	0.215469	9.89690113068	0	4	1	5	4	18	0	4	1
70	19	8	8	0	36	8	0	37	-2.56716e-07	0.500128	8.6446352005	0	6	2	0	6	2	0	6	2
73	19	5	23	8	40	5	0	37	0.383847	0.40586	9.13092684746	0	4	1	4	4	15	0	4	1
76	19	3	22	10	41	3	0	37	4.22048	0.121749	17.8777809143	0	3	0	4	3	15	0	3	0
106	19	3	11	4	38	3	0	37	1.03544	0.240681	9.81704211235	0	3	0	2	3	6	0	3	0
109	19	3	7	2	37	3	0	37	0.00442476	0.472006	8.76465296745	0	3	0	1	3	3	0	3	0
141	19	11	15	2	37	11	0	37	0.000113403	0.27053	9.69674110413	0	5	6	1	5	9	0	5	6
149	19	3	12	4	38	3	0	37	2.61159	0.130324	9.88573288918	0	3	0	2	3	7	0	3	0
154	19	3	3	0	36	3	0	37	-1.68995e-06	0.500348	7.8304669857	0	3	0	0	3	0	0	3	0
158	19	5	13	4	38	5	0	37	0.694028	0.394328	10.680973053	0	4	1	2	4	7	0	4	1
165	19	2	2	0	36	2	0	37	-2.3036e-07	0.500089	8.69493293762	0	2	0	0	2	0	0	2	0
183	19	2	6	2	37	2	0	37	0.294334	0.36981	8.48827409744	0	1	1	1	1	4	0	1	1
203	19	5	25	12	42	5	2	38	2.40584	0.138023	13.2181479931	0	4	1	4	4	17	0	4	1
210	19	6	26	14	43	6	6	40	4.92143	0.0597126	12.5857329369	0	4	2	3	5	18	0	4	2
226	19	4	12	6	39	4	0	37	0.656331	0.340404	8.57687687874	0	3	1	1	4	7	0	3	1
255	19	3	16	8	40	3	0	37	3.8547	0.125064	10.4776060581	0	3	0	3	3	10	0	3	0
269	19	5	10	4	38	5	0	37	0.598447	0.334367	9.14053916931	0	4	1	1	4	5	0	4	1
297	19	5	11	4	38	5	0	37	0.861702	0.273502	9.87518882751	0	4	1	1	4	6	0	4	1
312	19	5	9	2	37	5	0	37	0.42872	0.322449	9.32106804848	0	4	1	1	4	4	0	4	1
320	19	3	20	8	40	3	0	37	0.966583	0.256758	12.6754159927	0	3	0	4	3	13	0	3	0
345	19	3	3	0	36	3	0	37	8.90213e-09	0.499991	9.00923490524	0	3	0	0	3	0	0	3	0
346	19	5	12	6	39	5	8	41	2.07038	0.280641	10.5084109306	0	3	2	1	4	7	0	3	2
379	19	5	17	6	39	5	0	37	3.08565	0.151013	8.93210816383	0	4	1	3	4	10	0	4	1
407	19	4	4	0	36	4	0	37	-1.33376e-05	0.500944	8.68122792244	0	3	1	0	3	1	0	3	1
430	19	4	11	4	38	4	0	37	1.21737	0.266436	8.99299097061	0	3	1	1	4	7	0	3	1
434	19	3	11	4	38	3	0	37	2.17886	0.16937	11.4094228745	0	2	1	2	2	7	0	2	1
447	19	3	11	4	38	3	0	37	0.189468	0.38113	8.63643693924	0	3	0	2	3	6	0	3	0
459	19	3	15	6	39	3	0	37	1.33113	0.214838	10.7230930328	0	3	0	3	3	9	0	3	0
475	19	3	11	4	38	3	0	37	0.49677	0.314634	8.68991398811	0	3	0	2	3	6	0	3	0
486	19	4	23	12	42	5	2	38	4.73403	0.0577277	10.359265089	0	3	1	4	3	16	0	3	2
495	19	3	15	6	39	3	0	37	0.663661	0.319703	9.01945018768	0	3	0	3	3	9	0	3	0
503	19	4	33	16	44	5	4	39	3.84551	0.172123	27.8543188572	0	2	2	3	5	26	0	3	2
507	19	4	14	8	40	4	0	37	1.66069	0.320929	8.69707918167	0	2	2	2	2	10	0	2	2
516	19	3	15	6	39	3	0	37	0.463497	0.317127	9.54176402092	0	3	0	3	3	9	0	3	0
539	19	3	11	4	38	3	0	37	0.0909226	0.440142	8.86192083359	0	3	0	2	3	6	0	3	0
540	19	3	11	4	38	3	0	37	0.250956	0.436912	8.67877602577	0	3	0	2	3	6	0	3	0
583	19	5	14	6	39	5	0	37	5.36065	0.0825048	8.71066999435	0	4	1	2	4	8	0	4	1
609	19	3	7	2	37	3	0	37	1.56122	0.252176	8.67637610435	0	3	0	1	3	3	0	3	0
616	19	4	9	4	38	3	2	38	3.50102	0.127643	9.73993992805	0	3	1	1	3	5	0	3	0
639	19	3	7	2	37	3	0	37	0.414873	0.325816	9.20522093773	0	3	0	1	3	3	0	3	0
655	19	6	18	14	43	10	12	43	3.56499	0.125602	25.9597830772	0	3	3	3	4	15	1	3	6
668	19	4	17	6	39	4	0	37	1.74742	0.260299	11.7271039486	0	3	1	3	3	11	0	3	1
673	19	8	17	6	39	8	0	37	1.47372	0.201278	11.2314929962	0	5	3	2	5	10	0	5	3
675	19	3	12	6	39	3	0	37	0.67817	0.404954	10.5157189369	0	3	0	2	3	6	0	3	0
707	19	6	13	6	39	5	2	38	1.85895	0.177452	9.32569003105	0	4	2	2	4	7	0	4	1
726	19	3	8	4	38	3	0	37	1.75236	0.187746	8.55270385742	0	3	0	1	3	3	0	3	0
778	19	2	7	4	38	2	0	37	1.07875	0.287919	8.88380098343	0	2	0	1	2	3	0	2	0
786	19	3	3	0	36	3	0	37	-5.08542e-07	0.500145	8.46007108688	0	3	0	0	3	0	0	3	0
789	19	5	6	2	37	5	0	37	0.0908978	0.452121	8.883040905	0	4	1	0	4	2	0	4	1
794	19	3	7	2	37	3	0	37	0.917133	0.27298	8.7408850193	0	3	0	1	3	3	0	3	0
824	19	3	15	6	39	3	0	37	3.23839	0.195488	9.33931994438	0	3	0	3	3	9	0	3	0
839	19	3	20	8	40	3	0	37	3.82464	0.132195	11.3924520016	0	2	1	4	2	14	0	2	1
861	19	4	8	2	37	4	0	37	0.137989	0.467246	9.08569383621	0	1	3	1	1	6	0	1	3
865	19	3	9	6	39	3	0	37	0.975044	0.347943	8.88326215744	0	3	0	1	3	5	0	3	0
991	19	6	14	4	38	5	2	38	2.83107	0.132782	11.4753191471	0	4	2	2	4	8	0	4	1
993	19	7	19	6	39	7	0	37	1.09944	0.321334	12.7194209099	0	5	2	3	5	11	0	5	2
995	19	7	21	8	40	6	2	38	4.58438	0.165744	25.9045908451	0	6	1	3	6	12	0	6	0
996	19	2	11	6	39	2	0	37	2.97399	0.117721	11.7363750935	0	1	1	1	2	8	0	1	1
7	18	2	15	6	37	2	0	35	2.59321	0.20448	8.44145512581	0	2	0	3	2	10	0	2	0
29	18	2	2	0	34	2	0	35	3.76203e-08	0.499969	7.62683606148	0	2	0	0	2	0	0	2	0
91	18	4	13	4	36	4	0	35	1.08093	0.223508	9.50104498863	0	3	1	2	3	8	0	3	1
125	18	5	5	0	34	5	0	35	-5.86442e-09	0.500013	7.63857507706	0	4	1	0	4	1	0	4	1
151	18	4	8	2	35	4	0	35	0.0274228	0.454332	8.24849510193	0	3	1	1	3	4	0	3	1
170	18	1	19	10	39	6	4	37	1.81436	0.193381	12.1409649849	0	1	0	4	1	14	1	1	3
171	18	3	27	12	40	4	4	37	2.03906	0.208557	10.1984181404	0	2	1	5	2	20	0	3	1
172	18	4	5	2	35	4	0	35	0.16096	0.390741	7.71505093575	0	2	2	0	2	3	0	2	2
185	18	1	1	0	34	1	0	35	-7.21008e-06	0.500721	7.26966500282	0	1	0	0	1	0	0	1	0
205	18	2	27	12	40	2	0	35	0.295705	0.447689	9.66937613487	0	2	0	5	2	20	0	2	0
209	18	2	2	0	34	2	0	35	-0.000817498	0.507844	7.9881799221	0	2	0	0	2	0	0	2	0
222	18	4	10	6	37	5	4	37	0.631285	0.293949	8.97673487663	0	3	1	1	4	5	0	4	1
244	18	6	14	4	36	6	0	35	1.48503	0.215762	8.52671504021	0	4	2	2	4	8	0	4	2
268	18	4	12	4	36	4	0	35	0.896148	0.314851	7.94186615944	0	3	1	2	3	7	0	3	1
300	18	4	12	4	36	4	0	35	1.28608	0.338398	7.85460996628	0	3	1	2	3	7	0	3	1
307	18	2	10	4	36	2	0	35	0.471067	0.329144	8.28596711159	0	2	0	2	2	6	0	2	0
317	18	4	12	4	36	4	0	35	1.28921	0.214621	8.34930109978	0	3	1	2	3	7	0	3	1
318	18	6	10	2	35	6	0	35	0.908634	0.261221	8.73359894753	0	4	2	1	4	5	0	4	2
322	18	2	19	8	38	2	0	35	3.71273	0.170756	9.63554906845	0	2	0	4	2	13	0	2	0
334	18	2	27	12	40	2	0	35	5.04394	0.0914652	14.932641983	0	2	0	6	2	19	0	2	0
348	18	3	3	0	34	3	0	35	-4.58276e-08	0.500034	7.48641514778	0	2	1	0	2	1	0	2	1
349	18	6	7	2	35	6	0	35	0.0022168	0.486557	8.13637208939	0	4	2	0	4	3	0	4	2
409	18	3	3	0	34	3	0	35	2.73867e-08	0.499975	7.66646695137	0	2	1	0	2	1	0	2	1
432	18	3	8	4	36	2	2	36	2.37386	0.150707	8.48252701759	0	2	1	1	2	5	0	2	0
442	18	2	6	2	35	2	0	35	1.0695	0.3383	7.37320518494	0	2	0	1	2	3	0	2	0
449	18	2	2	0	34	2	0	35	1.21563e-07	0.499913	7.40897893906	0	2	0	0	2	0	0	2	0
482	18	2	6	2	35	2	0	35	0.431643	0.341988	7.99156498909	0	2	0	1	2	3	0	2	0
493	18	2	2	0	34	2	0	35	-1.14878e-05	0.501026	7.58377599716	0	2	0	0	2	0	0	2	0
543	18	4	12	4	36	4	0	35	1.67896	0.185295	8.99708819389	0	3	1	2	3	7	0	3	1
588	18	4	8	2	35	4	0	35	0.226018	0.375878	9.1957359314	0	3	1	1	3	4	0	3	1
589	18	6	11	4	36	6	0	35	2.72108	0.133565	9.64161205292	0	4	2	1	4	5	0	4	2
624	18	2	2	0	34	2	0	35	4.52928e-10	0.499998	7.58867120743	0	2	0	0	2	0	0	2	0
653	18	4	4	0	34	4	0	35	-6.46516e-06	0.500803	7.64761805534	0	3	1	0	3	1	0	3	1
656	18	5	9	2	35	5	0	35	0.814572	0.305918	9.35316896439	0	4	1	1	4	4	0	4	1
667	18	4	18	10	39	4	2	36	2.37418	0.154396	11.4152741432	0	3	1	3	3	11	0	3	1
703	18	4	12	4	36	4	0	35	0.891083	0.285759	9.14069914818	0	3	1	2	3	7	0	3	1
731	18	4	12	4	36	4	0	35	0.27921	0.428544	8.9942741394	0	3	1	2	3	7	0	3	1
739	18	4	28	14	41	4	0	35	3.31998	0.122307	10.6016690731	0	3	1	5	3	21	0	3	1
764	18	2	10	4	36	2	0	35	0.735867	0.313451	8.14661693573	0	2	0	2	2	6	0	2	0
774	18	2	6	2	35	2	0	35	0.444242	0.32638	8.91775679588	0	2	0	1	2	3	0	2	0
812	18	6	10	2	35	6	0	35	0.148436	0.394344	7.68783807755	0	4	2	1	4	5	0	4	2
817	18	2	19	8	38	2	0	35	1.9793	0.325626	10.9159398079	0	2	0	4	2	13	0	2	0
823	18	2	15	6	37	2	0	35	3.70503	0.102241	7.8977367878	0	2	0	3	2	10	0	2	0
